2024-10-05 14:17:58,650 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:03,621 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:09,904 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:15,873 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:21,750 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:27,888 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:37,397 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:43,798 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:50,139 - INFO - Saved 30 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:56,940 - INFO - Saved 23 reviews for book ID: 18465496-andre-the-giant to Data/Reviews_Scraped/Raw/18465496-andre-the-giant_reviews.csv
2024-10-05 14:18:56,961 - INFO - No 'Show more reviews' button found, all reviews are loaded.
2024-10-05 14:19:12,122 - INFO - Scraping reviews for book with Goodreads ID: 58724891-verissimus
2024-10-05 14:19:18,468 - INFO - Saved 30 reviews for book ID: 58724891-verissimus to Data/Reviews_Scraped/Raw/58724891-verissimus_reviews.csv
2024-10-05 14:19:21,678 - INFO - Saved 30 reviews for book ID: 58724891-verissimus to Data/Reviews_Scraped/Raw/58724891-verissimus_reviews.csv
2024-10-05 14:19:24,942 - INFO - Saved 18 reviews for book ID: 58724891-verissimus to Data/Reviews_Scraped/Raw/58724891-verissimus_reviews.csv
2024-10-05 14:19:24,951 - INFO - No 'Show more reviews' button found, all reviews are loaded.
2024-10-05 14:19:39,218 - INFO - Scraping reviews for book with Goodreads ID: 60316981-now-let-me-fly
2024-10-05 14:19:44,688 - INFO - Saved 30 reviews for book ID: 60316981-now-let-me-fly to Data/Reviews_Scraped/Raw/60316981-now-let-me-fly_reviews.csv
2024-10-05 14:19:47,895 - INFO - Saved 30 reviews for book ID: 60316981-now-let-me-fly to Data/Reviews_Scraped/Raw/60316981-now-let-me-fly_reviews.csv
2024-10-05 14:19:51,280 - INFO - Saved 2 reviews for book ID: 60316981-now-let-me-fly to Data/Reviews_Scraped/Raw/60316981-now-let-me-fly_reviews.csv
2024-10-05 14:19:51,285 - INFO - No 'Show more reviews' button found, all reviews are loaded.
2024-10-05 14:20:08,282 - INFO - Scraping reviews for book with Goodreads ID: 17346698-march
2024-10-05 14:20:12,609 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:15,848 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:19,219 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:22,686 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:26,308 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:29,996 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:33,856 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:37,841 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:42,271 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:46,519 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:50,877 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:20:55,467 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:00,216 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:05,835 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:11,189 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:16,684 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:22,147 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:28,772 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:34,951 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:41,343 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:48,119 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:21:56,085 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:03,463 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:11,500 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:20,376 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:28,040 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:36,100 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
